"timestep","group0_trust_in_sp0.mean","group0_trust_in_sp0.sd","group0_trust_in_sp1.mean","group0_trust_in_sp1.sd","group0_trust_in_sp2.mean","group0_trust_in_sp2.sd","group1_trust_in_sp0.mean","group1_trust_in_sp0.sd","group1_trust_in_sp1.mean","group1_trust_in_sp1.sd","group1_trust_in_sp2.mean","group1_trust_in_sp2.sd","group2_trust_in_sp0.mean","group2_trust_in_sp0.sd","group2_trust_in_sp1.mean","group2_trust_in_sp1.sd","group2_trust_in_sp2.mean","group2_trust_in_sp2.sd","group3_trust_in_sp0.mean","group3_trust_in_sp0.sd","group3_trust_in_sp1.mean","group3_trust_in_sp1.sd","group3_trust_in_sp2.mean","group3_trust_in_sp2.sd"
414,0.649596944557534,0.0373515217970417,0.505031476445671,0.00368141062548897,0.668463371281309,0.0642044762520628,0.515660735438366,0.0149514854309133,0.797418191610839,0.0883323538948518,0.514607427881021,0.0115999805171179,0.650818635555591,0.0377765125945133,0.50511178495767,0.00458961076253008,0.668480277755831,0.0662308640137697,0.515161855133105,0.0103876727795978,0.796031813246345,0.0926641871969616,0.514019864332633,0.00942967816653273
415,0.65137866310947,0.0365860024506384,0.504455536259164,0.00337440525654848,0.666645342686693,0.0664109537419121,0.515010310208649,0.0116970147654124,0.800274941763183,0.0913980509540762,0.514142275502425,0.0105963749530649,0.651771318874975,0.0359737466454903,0.504793894040327,0.00392903998049992,0.665979441986702,0.0683872542691201,0.516208998141636,0.0108423942384696,0.794935388088249,0.092569937221498,0.513815617544164,0.010502158062298
416,0.651585380717697,0.036141954826115,0.504732419198418,0.00321387300613819,0.664432941446729,0.0686479731006516,0.514631943504265,0.0112717903671932,0.799833558780737,0.0928031503589148,0.51509932328895,0.0111296430155866,0.652303360089339,0.0340165470041302,0.504772548978255,0.00391467433851276,0.663786475123144,0.0705629181624388,0.515846296433835,0.00999817175836575,0.795843590356972,0.0944956501800096,0.512198006145422,0.00791345735036116
417,0.650556367172214,0.034865704879466,0.504383956616205,0.0031340008746231,0.663973045113501,0.0688278796547771,0.517906939027952,0.0156296396571341,0.797381328114133,0.0924843648507592,0.514869596412633,0.00990031920550437,0.651811775617459,0.0332847158489851,0.504059054385734,0.00334163595563897,0.662594757264827,0.0708422242408223,0.516171688176936,0.0107057931348217,0.796363429106669,0.0938397421798521,0.51389105720263,0.00946286922074361
418,0.650318781882602,0.0346257112971165,0.504575940478874,0.00322993348619634,0.663742803210795,0.0692842209804549,0.515230224517931,0.0116351029019675,0.800127218234805,0.0922638208112094,0.514548930334849,0.0102752618031317,0.651368599534541,0.0335753372512535,0.504940974763963,0.00394284446945717,0.662226899891415,0.0717841660098458,0.514939973713242,0.0103823159246565,0.79749368496821,0.0911999074786909,0.513380637454271,0.00982567129381573
419,0.649941253277968,0.0341316987480467,0.505512127555395,0.00439074631645846,0.66410269039626,0.0684892836012909,0.514341736295597,0.0106237358052755,0.801685036509216,0.0918621388067183,0.513781832525224,0.00967823581264263,0.649576568119775,0.0338539499739398,0.506464681200472,0.00558942515999917,0.662035438313677,0.0715520425741191,0.515393602020287,0.0108170563257909,0.800480946448064,0.0904192224774773,0.512400402227072,0.00865455162352608
420,0.648687164456693,0.0357468551870908,0.505201561373356,0.00394390741092258,0.664800862209937,0.0677943548239558,0.515223307314717,0.0132647667652283,0.801874422612371,0.0895623533164616,0.513569609547419,0.00979840864192053,0.648201040984204,0.0358104190627905,0.50537271879165,0.00449673250151154,0.66374669148801,0.0719177655559164,0.51745352962251,0.0131344835428891,0.799989682958481,0.0866182890746551,0.513864172758967,0.011048243376247
421,0.647859098169263,0.0377820107156102,0.505205035091843,0.0037566478091216,0.665951694878936,0.0662551228105411,0.515162572148916,0.0122767430799188,0.803106671465842,0.0882157394788833,0.513679809173291,0.0104088596875311,0.647361634186178,0.0388540185326986,0.504277591197111,0.00299981859479688,0.665734990463101,0.0709987682630309,0.5154826000184,0.0118179047810267,0.800714835262292,0.0861878300435229,0.513972233262283,0.0108298361522134
422,0.647483639010729,0.0401896619563767,0.504571484851274,0.00332057356515697,0.666570308332728,0.0648276767532363,0.516403573241923,0.0148080200128847,0.803016002218361,0.0869546173144387,0.514356045176062,0.0110400036607743,0.645280031940348,0.041672518819913,0.505700316003815,0.00447461785384284,0.666063750093704,0.069744011215755,0.515058336748368,0.00983147701741977,0.804214287197647,0.0854170828027914,0.513151963821842,0.00871403915610229
423,0.647671682044127,0.0420788580835727,0.504547188243844,0.00372548481184718,0.666922157304181,0.0630933668984453,0.514291360333227,0.0113841254758132,0.805053469333329,0.0880973885331911,0.51460272436945,0.0131279861904321,0.64448288171345,0.0433153342114231,0.504611229429892,0.00304648973242499,0.667390613901139,0.0677236672511398,0.517743997886565,0.0160185645304666,0.803430511778551,0.0841229675941393,0.514401289963295,0.0121506074404534
424,0.647478736792177,0.0432677228234146,0.504992952217939,0.00407033239338311,0.667006690775836,0.0604344743859245,0.51450118215604,0.0118662592790789,0.805670782660287,0.0881293629619202,0.513208593354251,0.00964530372457019,0.644852525652904,0.0442071996345866,0.505017286882488,0.00389608271435724,0.667612060080663,0.0646108661710403,0.515952571514906,0.0103472223046019,0.807120815468409,0.0837799024679274,0.513339354146589,0.00889485777575171
425,0.648820450560783,0.0442836927631725,0.503982063182818,0.00283307545674476,0.667316323537804,0.0593593329903732,0.514076869660702,0.0116932922148399,0.805669156447303,0.088522747046072,0.514730283936741,0.0112468932548068,0.645398519618089,0.0443769542693377,0.505324660583004,0.00456635418914482,0.667386567407087,0.0619958980648221,0.517096676421499,0.011311581986073,0.807390417682293,0.0822971979804882,0.513177534041953,0.00880965557735487
426,0.64889675522867,0.0444373602668643,0.504361471618951,0.00370417259456092,0.667548391300599,0.0589719694234016,0.51530532381498,0.0146714351829878,0.804453933917651,0.0887753706743246,0.513953331808579,0.0101205392996988,0.645941244981804,0.0446709291374345,0.504764507264245,0.00338365804705113,0.667789479163168,0.0600915923503949,0.515471632249105,0.0122479695882892,0.8080376013212,0.0834073258401778,0.514167644667038,0.0100493006598476
427,0.648389664805258,0.0446455929999931,0.504531570923745,0.00364971583584503,0.667517985287791,0.05780946618756,0.514055585896484,0.0127815030835521,0.804984552326917,0.0892017599236019,0.514317781320758,0.00991917219429736,0.64601423246357,0.0438812019719295,0.504713511907632,0.00365296587971349,0.668426702096123,0.0582916976897294,0.516325884943906,0.0120487351838269,0.806540896627616,0.0851269451228738,0.513750739092553,0.0102967917903156
428,0.648110336641864,0.0438028727744455,0.504371571718723,0.00335358903242412,0.668808538005627,0.0576752822039814,0.514115979654488,0.012695053993675,0.804052904102211,0.0900902094251106,0.514239828047849,0.0101000050235122,0.645770884995585,0.0432929131947577,0.505496521766232,0.0050835664060875,0.668118585289454,0.056244526587518,0.51651970797666,0.0118720691000474,0.807250176592326,0.0861835116686121,0.513608650414907,0.0101995120791251
429,0.648307297742964,0.0429257149965281,0.504746788084021,0.00427441003199882,0.66853020622918,0.0577048175033499,0.514149042354786,0.0125015215817987,0.804430975533728,0.0915065112831336,0.514403716822374,0.0112802940249004,0.646366190227417,0.0426742772723498,0.504968457956424,0.00380956110784069,0.668765154637502,0.0550136015016455,0.517126403284995,0.0111429885744477,0.807434806064366,0.0865639161698764,0.514023475312684,0.0099776630615263
430,0.648892694800594,0.0424380646250266,0.504798707104558,0.00436821800695742,0.668186672450405,0.0589416001135131,0.513672226770761,0.0121098789443999,0.805187059932376,0.0919441189187093,0.515439559825765,0.01170073176017,0.647459304807501,0.0411487036115164,0.504744670402266,0.00351728478030674,0.668678639211589,0.0558370663968536,0.517501071687654,0.0121591812767464,0.810672363850378,0.08555039938813,0.514294865031153,0.0110090704865135
431,0.648683199649574,0.0425168657673938,0.504134361963421,0.00305762172277432,0.668418022877239,0.0608357060528986,0.512921451923766,0.0117670593005297,0.805018278561223,0.0912842998539087,0.51617467133315,0.0110209757368261,0.647737351389962,0.0412761021930491,0.504821627401778,0.00374489220584376,0.668492642779087,0.0570571126875586,0.515937561850559,0.0101884918826268,0.810118916447908,0.0859158161541264,0.514948063034675,0.0110446740202695
432,0.647145221113298,0.0431021467251758,0.504730671142343,0.00349193214396798,0.668932723655291,0.0610565583905003,0.513287868446694,0.0129085034098764,0.80476054931623,0.091474424511864,0.514670892841428,0.00949758135285552,0.646725598610601,0.0417867385864502,0.505170275090923,0.00349470623697177,0.667709389939282,0.057457435889053,0.514927955993776,0.00860664479905015,0.812181640918409,0.0848997460978266,0.514447139702671,0.0112948791122373
433,0.646043452629789,0.044891018791074,0.503989754736804,0.00276804270861502,0.668167740583883,0.0600448844879045,0.512724490578529,0.0101031893390905,0.805053461535651,0.0914365388392686,0.514750633456039,0.00956427065620507,0.64622670255742,0.0433683073657094,0.505144035287114,0.00387563571356542,0.666789782001056,0.0588132664394418,0.515926099903803,0.0107798606041291,0.80967901427612,0.0850933155364886,0.514770260951208,0.0109180567826543
434,0.644461721519694,0.0460581858460913,0.504647693995002,0.00334392121636071,0.66797974704734,0.0600958325008997,0.513967227375858,0.0141422880059245,0.803619591535514,0.0913323190532069,0.514810449867794,0.0089952804187993,0.645702682604442,0.0451422127107345,0.505564780479875,0.00522547934365622,0.666492420794891,0.0602475282685776,0.514442587045142,0.00893763034075865,0.81049338736952,0.0865526425704374,0.514270215435691,0.0112641518082731
435,0.644213962664102,0.0474720235061544,0.504358905767659,0.00295492520011774,0.668413727668567,0.0589677155487734,0.513618944413128,0.0126384261740651,0.805796773935434,0.0910235950210525,0.514633695925151,0.00970175434815619,0.64573198182942,0.0472022373811089,0.504757989473563,0.00286603038350907,0.667405952181477,0.0596824772211972,0.514733975993147,0.00906576553926291,0.811553490582983,0.0861598452753471,0.513449051151333,0.0104217280596989
436,0.644562854621779,0.0477135272596538,0.504648605269251,0.00346055292001299,0.668610203287195,0.0583145360605896,0.514568795443114,0.0124353925136859,0.807707083754065,0.0885923321631642,0.514740537561208,0.009167436897875,0.645084959430255,0.0494468493908713,0.504411409622896,0.00265948694449585,0.668034194176807,0.0577505285142744,0.51572767889641,0.0107721775319505,0.811566354514273,0.0845706864154,0.513757171726055,0.0118932964730361
437,0.646258700789996,0.0478272307357975,0.504550647458293,0.0033615629740343,0.669354617938538,0.0569036725660147,0.514095110945935,0.0127222298668427,0.808220300217462,0.0856894451247656,0.515617653896732,0.00955927485236785,0.645662935700135,0.0502109240228994,0.505234499440352,0.00367368665586766,0.669034315290396,0.0551927135662603,0.513824154704352,0.00953026859624405,0.81676446893144,0.0826226661153581,0.512775486887544,0.00977939775721455
438,0.646585012860349,0.0476323373608262,0.504423370655554,0.00316603142103368,0.670608241437837,0.0552240602768122,0.514802764880473,0.01344869968233,0.811077578823551,0.0809911831947247,0.514948072939746,0.0100371220174781,0.646205705209764,0.0506502705708948,0.505289726047384,0.00356132523113226,0.671326752834972,0.0527961117713414,0.516026477910572,0.0113575530045134,0.817374156818361,0.0806494281468366,0.51354206666901,0.012023917287305
439,0.646452175918255,0.0462647735831304,0.505450961475334,0.0048997617467997,0.671500666424229,0.0533732076929894,0.514473745918129,0.0142362052804933,0.812095255467223,0.0765340602156774,0.515081820422721,0.00942089748598211,0.646363090047033,0.0491923992440635,0.50552234079204,0.00367063134856047,0.67383726133649,0.0508319972622116,0.514735441443931,0.0105289667185105,0.821700812937237,0.0725626970318338,0.512813636214022,0.00896145982867202
440,0.646681152020937,0.0446102995010696,0.504612334498861,0.00338285853370424,0.672669600420229,0.0510273362353446,0.51296588704042,0.0122122027050548,0.814177042208021,0.0708061816409608,0.51517623583724,0.0115389031388165,0.646331773119689,0.0470872472543829,0.505412762744927,0.00441201485536702,0.675393311989234,0.0477474377467078,0.516025128240285,0.0123542586251602,0.823705384636445,0.0700127635092614,0.512860571595477,0.00813079997153772
441,0.646398433639956,0.0436476533413452,0.505128901977248,0.00425906298967082,0.673258855158617,0.0493130018840892,0.512601424371164,0.0110780764248832,0.816698836114214,0.0658636905148808,0.515542995736171,0.0115479903262958,0.645997005519922,0.0468251620358699,0.505300228297815,0.00363095716743239,0.675902470787258,0.0452495531704649,0.516395237959261,0.0107633944846547,0.825698657638209,0.0655701681866547,0.512561512963103,0.00744980358247347
442,0.646099161216267,0.0420532197192602,0.505326759809816,0.0040878584759538,0.674312542994302,0.0482018185808393,0.513065386507718,0.0135129491999338,0.816159201102062,0.0609467996457715,0.517207014541188,0.0132907345729131,0.645571421088203,0.0459860728355691,0.5053455758671,0.00372511184470132,0.676898188706799,0.0437015911022844,0.516713000456992,0.0135179420388581,0.824036917722596,0.063047756515539,0.512185087942134,0.00716457188695122
443,0.646642584281666,0.041587769321425,0.504925086175243,0.0037905449074166,0.675144204043728,0.0458495265005322,0.512442395951436,0.0127045314630714,0.820650924932148,0.0600027903036998,0.515843096283612,0.0105313819645982,0.646145385005661,0.0458938927505753,0.504976763102738,0.0035419354015787,0.677950744648653,0.0415906485320615,0.514523889817565,0.0122656751990377,0.826226655196102,0.0627218866882524,0.512525535613032,0.0078859228853572
444,0.647208211117062,0.0410463982691613,0.504127571422134,0.0029144045838774,0.676933977836241,0.044683155995706,0.513594386208745,0.0146123631587434,0.818146038000634,0.0604431171732077,0.515840354939836,0.010470919233077,0.64598870144378,0.0453421190260169,0.504918828058059,0.00356717395707975,0.678762445127258,0.0409449941972613,0.51518241279018,0.0120795900936967,0.823640799528344,0.0637607383918615,0.513730279388322,0.0111574333097798
445,0.647857759438245,0.0409060338971635,0.503918530389536,0.00268178241804137,0.677476583118049,0.0448216348817813,0.514157211653479,0.0117704338928112,0.815088834397337,0.0650748028984694,0.514910708256722,0.0102892942395524,0.645688257218374,0.0447158483780002,0.505672951381598,0.00467799044802123,0.677960471803246,0.0414249351340991,0.514727083379486,0.012775174001894,0.823388851322513,0.0691204504400018,0.512176628047179,0.007260305255227
446,0.648580806382512,0.0403088475688821,0.504579624811512,0.00409858281320922,0.677239048602768,0.0446704148647414,0.512653025565431,0.0123388053081365,0.814597853706006,0.0706910871865516,0.515019612576964,0.00973452864995879,0.646403300200999,0.0443393131359154,0.504436304950032,0.00307410237960628,0.679081850872986,0.0425167970023762,0.514465196865579,0.0124416337682766,0.820502673332775,0.0736637303671935,0.513449881092874,0.00932705427264747
447,0.649400395392955,0.039507093782191,0.505074465175765,0.00419267947763489,0.677423334540996,0.0443666370416319,0.512906449674727,0.0105936006290383,0.811485280321178,0.0743968483503287,0.514834114704354,0.00928920022199339,0.646241385014487,0.0427752165677318,0.505355220632361,0.00423640981108353,0.67984022701715,0.0425110660916947,0.514780234820912,0.0120986401375085,0.818876447328261,0.0779200706302265,0.513056547700105,0.00810566577620028
448,0.650529713873814,0.0384749766342483,0.504688402960873,0.00397191260377254,0.677962568276193,0.0442335051546179,0.513163619576362,0.0101117934524315,0.808923815369561,0.0766158519316325,0.516812079385177,0.00987295801909876,0.646371811869835,0.0410574533546624,0.505605177844362,0.00427536841128691,0.680987229294432,0.0419085744299906,0.515084075723232,0.013945452295865,0.817107352755665,0.079944665401631,0.512709856980996,0.00936121817806641
449,0.651043059752637,0.0375345603188881,0.504754327399439,0.0041466547127051,0.677884223952235,0.0431587107037163,0.513535566574924,0.0100786500262675,0.809216364089682,0.0802501810999645,0.514996153815109,0.00940422506588928,0.646577258245247,0.0393430869531425,0.505660260318991,0.00462539757971865,0.680749469311451,0.0406442439787545,0.51592596673818,0.0132154439634998,0.816708406557298,0.0824933377502306,0.513703319874221,0.00907898306909151
450,0.650904447422013,0.0366535512156317,0.504599628168937,0.00389867280300039,0.67792603869258,0.0423797975003337,0.514486723232169,0.0111616652497047,0.806680860002297,0.0805245938082324,0.517448730752912,0.0106678601075425,0.646778981417318,0.0387441158822868,0.50510525052093,0.00494938913869924,0.682018563935865,0.0402690975280912,0.516883047292143,0.014105355775654,0.816569719000103,0.0838924415123145,0.51438909362732,0.0103178652961894
451,0.64982396182262,0.0364246254416065,0.505182130672249,0.0038704535370839,0.677659118597977,0.0430894812554125,0.515654058634195,0.0147888169112449,0.807618344211147,0.0795091636670873,0.516336434419989,0.00886413197969084,0.647276827941164,0.0390650657941724,0.504732152241913,0.00319505118514124,0.681946138331365,0.0402839851629738,0.516923319418957,0.0143783303064881,0.818697838209754,0.0818755080660385,0.513423968347664,0.0100339866238409
452,0.649655254606172,0.0372428734057349,0.504408570915022,0.00317099260745917,0.678265967004972,0.0439701900175629,0.51562485207115,0.0123096245906674,0.809421715283578,0.0760255658466246,0.515094735922035,0.00938354410746368,0.647195879415885,0.0391978169030828,0.504929159704532,0.00402075827845936,0.682289540721849,0.0412355037148708,0.518074552919377,0.014830907730072,0.819426478482539,0.0790197333236782,0.514571022792632,0.0113214245595866
453,0.648769188842015,0.037897384010882,0.504546431236228,0.00308917936056101,0.677813639056955,0.0462650811555534,0.515272428118867,0.0118812452148932,0.812726807996679,0.0739696029437114,0.514954840376839,0.0100120260353147,0.647642136224603,0.0394960575486542,0.505180001030171,0.0035083312898809,0.681719508903921,0.0426515230796253,0.517021578134836,0.0121007086340206,0.823591628173944,0.0772026023341214,0.513484341985728,0.00982248664990637
454,0.648330525916899,0.0393424276723771,0.505498983851837,0.00433400260255303,0.676532790551582,0.0484821633366962,0.515019045555303,0.0126472393858389,0.813559180937092,0.0755392016846868,0.514873604441826,0.0100449540557977,0.647119639605035,0.040694735195638,0.505592529581589,0.00417904303433039,0.681112415100282,0.0454836686741172,0.517970746542601,0.0157897258756477,0.824659518256196,0.0777080741439298,0.513035452494068,0.00899047425323462
455,0.648372388782836,0.0412441810640191,0.504848942225691,0.00374393832192203,0.676181476456787,0.0511812151007957,0.514424230303768,0.0110656085474004,0.815387205399726,0.0770502899269615,0.515093207925659,0.0101789884204793,0.647684914324951,0.0421160891026163,0.505051731450893,0.00361213492610451,0.680277138597365,0.0480656984286571,0.51596554678269,0.0126129266576041,0.826875511686274,0.0776352035274727,0.51312077417456,0.0093865196016905
456,0.647532706814116,0.042353104798006,0.504725549253217,0.00401003812187795,0.675801913267816,0.0526287842071227,0.515925526429251,0.0118074385698209,0.814416611891116,0.0799752415039712,0.514945338987939,0.00948717535615624,0.64684386557844,0.0427366786666928,0.505067632004277,0.00349309131498713,0.67970014301364,0.049675295406713,0.515893141795678,0.0154727659396371,0.825932029493544,0.0789274793667664,0.513241675484447,0.0107602663930379
457,0.646847126742977,0.0434511921970506,0.504952415848498,0.00364791599346346,0.675523315293885,0.0526663880230472,0.514091397602019,0.00970933427911022,0.815083181844492,0.0812168235998157,0.515182057987791,0.0099943879374113,0.645206844706077,0.0431652609988983,0.505118892322936,0.00319905895242917,0.678498253230606,0.0509926398043899,0.51572911868319,0.0113091451287198,0.825276500575645,0.0819366089691843,0.512979009485124,0.00974794745130957
458,0.645268332947056,0.0439164859710719,0.505866257942378,0.00469067720923773,0.675407150983232,0.0526671860726589,0.514294626360641,0.0101060019316558,0.813884337403941,0.0813668863082532,0.515321306947566,0.0105078871450799,0.643601216776473,0.0434863050015114,0.504715731659497,0.00331007530396175,0.678175532231508,0.0526631673448505,0.515372178512158,0.0129915283094253,0.825998024819123,0.0827981983470867,0.512640157659516,0.00814485275339417
459,0.645601385460337,0.0444548083313719,0.504387348886502,0.00284261716272705,0.677446571788889,0.0521390883506858,0.513865577912475,0.0111607119462625,0.811174391160116,0.0834670814357556,0.515403647129452,0.0116414856624044,0.643472358158133,0.042999786802236,0.504964302406405,0.00339789468670331,0.67718266751564,0.0532019155767236,0.514308743895318,0.0111541644206101,0.821304657897538,0.0845989304872606,0.514826228097646,0.0112354874322521
460,0.645993068307026,0.045249374983354,0.50448114996423,0.00346915123492431,0.675807797454693,0.0512804100986104,0.512768717236059,0.0113785218671657,0.810267477648779,0.0875636819581787,0.514698002527306,0.00940511322450225,0.643567876393689,0.0431685398994708,0.505496367382522,0.00464728377202528,0.67663420514543,0.0525836056455453,0.513424217778453,0.0105616882341859,0.821851667194867,0.0889635789785626,0.512771919386312,0.00773742985037191
461,0.645806136112497,0.044708335119717,0.505481167155228,0.00425476659317329,0.674723005234236,0.0512562972921483,0.51356531985102,0.0114803036064051,0.805104809360387,0.0921939191572131,0.514626364383015,0.00965724917224219,0.643425190672019,0.042804706182128,0.506133156435221,0.0052837597058659,0.675625040809289,0.0523078722816564,0.514689211488618,0.0161305772954818,0.818624907733452,0.090797888044006,0.513044510973685,0.00783059445760574
462,0.64684162514662,0.0442373379964818,0.504122408756508,0.00273235160496687,0.674666334400199,0.0508865910476591,0.512745277985184,0.0102309046733377,0.804713585264863,0.0963602834120521,0.515460527171185,0.00934245175838876,0.644157287018003,0.0433082788133223,0.505220051575231,0.00391084488155126,0.675605493804495,0.0520957589577039,0.515507567914959,0.0129796954378278,0.816745493012673,0.095836336873291,0.51492398050354,0.0109519992024146
463,0.647222405194913,0.0434720072058638,0.504740960796894,0.00434639907324341,0.6745114496835,0.0493809130225532,0.514010510017136,0.0130995921192144,0.798099457377458,0.10191372495469,0.516401148300313,0.0110357933868029,0.64504941423132,0.0427798644605428,0.504854758885721,0.0042268284988229,0.676122857926599,0.0520640937370582,0.51542500453968,0.0126299969872863,0.814174738602797,0.0962301043577763,0.514161030290531,0.00988119833754563
464,0.646955047775367,0.0428930624164292,0.504774998985773,0.00352288202025295,0.675472929099506,0.0480673115260829,0.514768698415393,0.0147478650680214,0.793939134281309,0.104898542444921,0.516116382009042,0.0112522087999278,0.644988952198409,0.0431345215622355,0.505017147106358,0.00441645057699541,0.676898185086815,0.0495093879679517,0.516571698817924,0.0152056204584702,0.808685549605335,0.10003994074687,0.514018457421296,0.0088518102871947
465,0.647525491500589,0.0433451303222488,0.504945731668098,0.00347576917244134,0.676629388102288,0.0450459131210475,0.51445485178461,0.010402099338857,0.792204349862639,0.107111195535937,0.516465288462118,0.0117156715132083,0.645298016725358,0.0433041336170188,0.505152839428228,0.00443893446625241,0.67681964738085,0.0471988526070432,0.516554601083146,0.0135520776460372,0.808935171542538,0.101265533917426,0.513927267539516,0.00848936261855173
466,0.64733460580769,0.0433482485015463,0.504740843349962,0.00342971953290608,0.677733985728847,0.0431125062908717,0.51472925404901,0.0120489970978255,0.792390652708706,0.108762787474158,0.515793246995992,0.0108344853529634,0.645970795422039,0.0429005647290117,0.50480861682464,0.00324142833182851,0.677353101658619,0.0443465446604097,0.514477587950103,0.0128101552873598,0.80657782290653,0.107021095882445,0.514754207816125,0.00940174142264397
467,0.648130927483508,0.0437040380148147,0.504695781778851,0.00353520410627081,0.679095345837147,0.0413274084406779,0.513037160764763,0.00983271752687248,0.787421474301986,0.113090373616888,0.516095220100956,0.0105931391719969,0.645938929100654,0.0420546276593779,0.504873487087957,0.00360114744178379,0.678948439373516,0.0423877215062416,0.51570742109586,0.0134444515722733,0.803301599066574,0.112115133032376,0.514073785506881,0.00885018013894158
468,0.647825577539047,0.0441080546817551,0.505016065575212,0.00376381721062218,0.67885374634611,0.0397410740526475,0.512864322872645,0.00953606113752285,0.78592299365485,0.115629510972146,0.516018254715061,0.0101884096127962,0.64581614594058,0.041932542223407,0.505549450908514,0.00435204165494414,0.678302543016338,0.0408085937971771,0.516323686957477,0.013623593356107,0.799072564995467,0.114047998656512,0.515328628154552,0.0104206507348763
469,0.648225717023899,0.04562457053279,0.504646359205933,0.00403222445789024,0.679018239698893,0.0395085980683596,0.513602024286084,0.00951046155298216,0.786602461434918,0.115819425765981,0.516180621404406,0.0112113791443886,0.645887138427217,0.0425681198971447,0.504816615310712,0.00421814990348676,0.678658579960466,0.0401335978838018,0.515852163857682,0.013622448617126,0.799152771454225,0.114503764288506,0.513261764591865,0.00786634109816473
470,0.648680161042548,0.0452046304231303,0.50503900073353,0.00390179551055893,0.678814399930134,0.0405762082587692,0.512599670780707,0.0104884889723836,0.789903875086586,0.114784526936858,0.515904999366097,0.0106201194304928,0.645993644352584,0.0420156399472119,0.505236565792789,0.00444590782082229,0.678433688796513,0.0395518409275275,0.516566471696322,0.01387185188515,0.799606080060157,0.111629698513108,0.513423919553502,0.00811702401755255
471,0.649562797409627,0.0436069375959368,0.504837209200536,0.0041665993175302,0.678863735775493,0.0409865213495996,0.514728265034015,0.0120053661410903,0.79121354790101,0.110694351796601,0.516755324513975,0.0113115100656937,0.646655902718821,0.0407036283336291,0.505267457310879,0.00446073912819247,0.678653175333181,0.039685393936341,0.517288776577473,0.0138157263888576,0.801065015672024,0.107125540105241,0.513348093658689,0.00820401144485455
472,0.650330221751186,0.0419211551939652,0.505535402291907,0.00479612101843071,0.676598581402657,0.0422301000929152,0.513054051083645,0.00962168383505324,0.793977875101422,0.106930165253244,0.516165340532715,0.0119548165799041,0.64814644259466,0.0393058965740286,0.504745011463505,0.0040292881079396,0.677535829381084,0.0402753672684904,0.515927219700708,0.0132075082974706,0.804446507507356,0.104194982000797,0.513783049361551,0.00874612372000477
473,0.65081519412663,0.0404372754694448,0.505224434565754,0.00369842793210905,0.676378157050461,0.0436807066002835,0.514623015546424,0.0117719784742324,0.794087077200155,0.103264928268214,0.517425886653821,0.0117333685559268,0.649324090124383,0.0373773757439738,0.503963771614192,0.00291163417513412,0.677678194466879,0.0418873040117863,0.51615696680681,0.0132799050535145,0.803663149499107,0.0988695322682163,0.514775536811525,0.0107426288874858
474,0.650765516711863,0.0387545752534574,0.504829116310267,0.00381890993374749,0.676172792206063,0.0447833600164677,0.513135658575849,0.0100060158514712,0.795359954554711,0.101845177408275,0.517683250827512,0.0125565059459999,0.649037137159864,0.0361026696028574,0.504975918704947,0.00401083682616849,0.677233641641737,0.0424109023214248,0.515239128406832,0.0125506902948319,0.805925419132315,0.0986438383180651,0.513954908838881,0.0092828287064999
475,0.649737747720352,0.0378125298423605,0.505087718578285,0.00402836693924334,0.676422844833377,0.0460654249500631,0.514900468945105,0.0143048965929712,0.793811130679001,0.0992376340890503,0.517280903589353,0.010982758519874,0.649900545011433,0.0363353208743998,0.505088657865058,0.00381629330202701,0.676609434780986,0.0437297536703091,0.51689104423292,0.0143472756031503,0.803086994527811,0.0963504420104868,0.515974391690584,0.0114015724376297
476,0.649677975287239,0.0369919819161953,0.504470926535934,0.00371307013837102,0.676321078225657,0.0479035288925621,0.514844112675387,0.0144576662985669,0.796625626014015,0.0978794398020208,0.517334109499938,0.0112391260223167,0.650559316353554,0.035772698313395,0.505286906452839,0.00480647321406222,0.676968422937389,0.0457979730084882,0.516917159321753,0.0123286307496902,0.807613794031839,0.0915738666965668,0.513897116705829,0.00960872825026307
477,0.650331075107527,0.0361765839944576,0.505068630965914,0.00384212875765975,0.676556135236532,0.0476962233579325,0.512979857666464,0.0100272577460994,0.800524117739458,0.0945848512751716,0.516688436393986,0.0105489905763963,0.65134944790023,0.0354893793666988,0.505268158159107,0.0041394191663653,0.677361172017035,0.0463776569751592,0.516214086525616,0.0113869178815537,0.811283086706456,0.089288893916121,0.514635431780469,0.00981510098116026
478,0.65034461357432,0.0350883965086695,0.505102953350088,0.00384745690127986,0.677391577154537,0.0474382047803186,0.514750640760369,0.0113639940178185,0.803348422785797,0.0909395898780549,0.516077113307998,0.0112109942662057,0.652907587534347,0.0344899216285746,0.504337751290105,0.00292399040912262,0.677926802805661,0.0462049415387303,0.516930288733317,0.0120874445770854,0.810900661319381,0.0860360220943384,0.515142314490891,0.0101183209203414
479,0.64975820262146,0.0340885896769096,0.504974681416065,0.0037503968916288,0.678191071666485,0.0471792733336973,0.51349004453029,0.0126610922432746,0.805415133427809,0.089842677094881,0.515990131204752,0.0105248082540212,0.652136425619097,0.0322793792218835,0.504615688860433,0.0037224093894164,0.678463541157809,0.0456493633053804,0.516816420624559,0.0126258323899464,0.810321775374602,0.0844324421660634,0.515582759412995,0.0100111935624955
